id,parte,modulo_numero,modulo_titulo,numero,dificuldade,enunciado,codigo_placa,alternativa_correta,comentario,incorreta_1,incorreta_2,incorreta_3,fonte
p1-m3-q240,1,3,Na Direção da Segurança,240,intermediario,"Previsão, na direção defensiva, significa:",,Imaginar o que pode acontecer e agir antes do risco.,Prevenção pode evitar sinistros no trânsito.,Reagir apenas após o perigo.,Confiar no olhar dos outros.,Andar sempre mais rápido.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q241,1,3,Na Direção da Segurança,241,facil,Qual atitude demonstra a união entre direção defensiva e preventiva?,,Manter distância segura e prever erros dos outros.,A união entre prevenção e defesa cria o comportamento seguro ideal.,Acelerar para evitar colisão.,Frear de forma repentina.,Ignorar riscos quando está certo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q242,1,3,Na Direção da Segurança,242,facil,Qual atitude evita derrapagens em curvas?,,Reduzir a velocidade antes da curva.,Redução antecipada mantém a aderência dos pneus.,Frear bruscamente dentro da curva.,Acelerar forte na saída.,Girar o volante rapidamente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q243,1,3,Na Direção da Segurança,243,facil,Qual atitude reduz falhas do veículo?,,"Checar pneus, freios, luzes, óleo e arrefecimento antes de sair com o veículo.",A verificação prévia é dever legal e salva vidas.,Apenas encher combustível.,Conferir som e tapetes.,Ignorar sinais no painel.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q244,1,3,Na Direção da Segurança,244,facil,Qual conjunto de calçados/roupas mais reduz riscos na motocicleta?,,Bota fechada com sola antiderrapante + calça e jaqueta resistentes + luvas.,"Protege pele, articulações e melhora controle.",Chinela + bermuda + regata.,Sandália sem calcanhar + moletom fino.,Tênis leve aberto + camisa social.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q245,1,3,Na Direção da Segurança,245,facil,Qual deve ser o posicionamento do motociclista na via?,,Centro da faixa ou levemente à esquerda.,Manter-se no centro ou levemente à esquerda aumenta visibilidade e espaço de fuga.,Colado ao meio-fio.,Entre os carros em movimento.,Na contramão para ser visto.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q246,1,3,Na Direção da Segurança,246,facil,Qual é a principal atitude do condutor ao cuidar do veículo antes de sair?,,Verificar as condições de funcionamento dos equipamentos de segurança.,Manutenção preventiva é parte da direção defensiva.,Ligar o som e ajustar o banco.,Apenas abastecer o carro.,Testar a buzina e sair.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q247,1,3,Na Direção da Segurança,247,facil,Qual é a regra de frenagem segura para o motociclista?,,"Usar os dois freios, com força gradual.",Ação progressiva evita travamentos e quedas.,Usar só o traseiro.,Usar só o dianteiro.,Travar a roda para parar rápido.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q248,1,3,Na Direção da Segurança,248,facil,Qual é o uso correto da buzina no trânsito?,,Toques breves para advertir sobre risco.,"A buzina é instrumento de alerta, não de reprimenda. Há restrições de horário e local.",Pressionar longo para abrir caminho.,Usar à noite para avisar presença.,"Pressionar forte, mesmo em área de silência, para cumprimentar outras pessoas.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q249,1,3,Na Direção da Segurança,249,facil,Qual é o objetivo da condução segura?,,Evitar sinistros e preservar vidas.,"A condução segura tem como foco a prevenção de sinistros e a proteção de todos os usuários
da via.",Chegar mais rápido ao destino.,Mostrar habilidade no volante.,Usar o freio o mínimo possível.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q250,1,3,Na Direção da Segurança,250,facil,Qual exemplo é condição adversa de luz?,,Ofuscamento ao sair de túnel.,Mudança brusca de luminosidade reduz visão.,Pista seca e clara.,Dia nublado sem chuva.,Via duplicada e limpa.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q251,1,3,Na Direção da Segurança,251,facil,Qual fator do condutor aumenta o risco no trânsito?,,Sono e uso de celular ao volante.,Distração e fadiga atrasam reação.,Pausas regulares.,Hidratação e calma.,Planejamento de rota.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q252,1,3,Na Direção da Segurança,252,facil,Qual hábito aumenta muito o risco ao pilotar uma motocicleta?,,Mudar de faixa constantemente.,Movimentos alternados reduz previsibilidade e espaço de reação.,Manter posição estável.,Usar setas sempre.,Planejar rotas seguras.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q253,1,3,Na Direção da Segurança,253,facil,Qual luz é obrigatória à noite?,,Farol baixo.,Ilumina sem ofuscar.,Farol alto sempre.,Apenas DRL.,Lanternas traseiras apagadas.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q254,1,3,Na Direção da Segurança,254,facil,Qual ação representa a condução segura?,,Todo motorista deve manter atenção e vigilância sempre.,Atenção contínua reduz erros humanos.,Basta experiência para evitar riscos.,O carro protege de qualquer erro.,A CNH garante preparo total.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q255,1,3,Na Direção da Segurança,255,facil,Qual vestimenta ajuda a reduzir danos na queda de motocicleta?,,"Jaqueta e calça resistentes, com reforços, luvas protetoras e calçados adequados.",O motociclista deve utilizar roupas apropriadas para condizir motocicletas.,Regata e bermuda.,Camiseta leve e calça fina.,Tecido sintético frágil.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q256,1,3,Na Direção da Segurança,256,facil,"Quando o veículo entra rápido demais em uma curva, o que tende a acontecer?",,"Seguir reto, por causa da inércia.",A inércia mantém o movimento em linha reta e o controle depende do motorista.,Ele faz a curva com mais facilidade.,Ele freia automaticamente.,Nada. A curva independe da velocidade.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q257,1,3,Na Direção da Segurança,257,facil,"Quando um condutor visualiza uma bola rolando para a via, ele deve:",,Reduzir e preparar-se para possível travessia de criança.,Antecipar o perigo é ação cognitiva fundamental da direção segura.,Manter velocidade constante.,Desviar rapidamente da bola.,Acionar a buzina para alertar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q258,1,3,Na Direção da Segurança,258,facil,"Quando você assume o volante, o que realmente significa dirigir com segurança?",,Proteger a própria vida e a de todos ao redor.,"Dirigir com segurança é um ato de responsabilidade e respeito à vida. O foco é preservar vidas,
não apenas controlar o veículo.","Andar rápido, mas com atenção.",Dominar o carro em alta velocidade.,Seguir apenas o fluxo dos outros veículos.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q259,1,3,Na Direção da Segurança,259,facil,Quem deve usar cinto no veículo?,,"Todos os ocupantes, inclusive no banco traseiro.","Obrigatório para todos os assentos, conforme art. 65 do CTB.",Só o motorista.,Apenas motorista e passageiro da frente.,"O motorista, mas somente em rodovias.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q260,1,3,Na Direção da Segurança,260,facil,Ser um bom condutor é principalmente:,,Dominar suas emoções antes de dominar a máquina.,"A condução segura exige controle emocional, atenção e equilíbrio, não apenas técnica.",Aprender a acelerar com rapidez.,Saber fazer manobras difíceis.,Conhecer atalhos e rotas curtas.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q261,1,3,Na Direção da Segurança,261,facil,Um motorista sente o volante vibrar fortemente ao frear. O que essa percepção indica?,,Possível irregularidade na pista ou falha no sistema de freios.,A vibração é um sinal sensorial que deve ser interpretado como alerta para risco.,Normalidade do piso e dos pneus.,Que deve acelerar para estabilizar.,Que o veículo precisa de alinhamento apenas.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q262,1,3,Na Direção da Segurança,262,facil,Uma atitude essencial do motociclista defensivo é:,,Prever portas abrindo e a movimentação de pedestres.,Antecipação de riscos reduz sinistros.,Passar perto dos carros estacionados.,Ignorar manchas no asfalto.,Focar só no veículo à frente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q263,1,3,Na Direção da Segurança,263,facil,Uma função do airbag é:,,"Evitar que o ocupante bata no volante, painel ou para-brisa.",Diminui impactos em partes duras do veículo.,Aumentar a potência do motor.,Economizar combustível.,Substituir os freios.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q264,1,3,Na Direção da Segurança,264,intermediario,A distância de frenagem depende principalmente de:,,"Velocidade, condições da via, pneus, freios e forma de frear.",Fatores físicos determinam a capacidade de parada.,Idade do motorista.,Tipo de combustível.,Cor do veículo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q265,1,3,Na Direção da Segurança,265,intermediario,A seta deve ser acionada:,,"Em toda mudança de faixa, conversão, entrada/saída e ultrapassagem.",Comunicação clara entre condutores evita conflitos.,Só quando houver trânsito.,Apenas após a manobra.,Quando quiser educar outro condutor.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q266,1,3,Na Direção da Segurança,266,intermediario,"Além de ver, ser visto depende de:",,Faróis e lanternas limpos e funcionando.,Comunicação visual clara evita interpretações erradas.,Faróis apagados para não incomodar.,Películas escuras no para-brisa.,Seta desligada para surpresa.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q267,1,3,Na Direção da Segurança,267,intermediario,Animais no veículo devem:,,Ficar presos em dispositivo ou caixa apropriada.,Os animais devem ficar presos para evitar distrações e projeções perigosas.,Circular soltos no painel.,Ir no colo do motorista.,Ficar com a cabeça para fora.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q268,1,3,Na Direção da Segurança,268,intermediario,"Ao transportar carga em motocicleta, o cuidado essencial é:",,Respeitar peso/volume e não cobrir faróis/lanternas.,Excesso e mau arranjo alteram a condução e a visibilidade.,Prender nos guidões.,Deixar solta para acomodar.,Concentrar peso alto e atrás.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q269,1,3,Na Direção da Segurança,269,intermediario,Aquaplanagem pode ocorrer quando:,,Chove forte e a velocidade é alta.,Aquaplanagem ocorre quando um filme de água separa pneu do asfalto.,Pista está seca.,Pneus novos e velocidade baixa.,Há vento lateral.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q270,1,3,Na Direção da Segurança,270,intermediario,Área alagada na via:,,"Não arrisque atravessar, busque rota segura.",Enchentes escondem buracos e arrastam veículos.,Passe rápido para cortar a água.,Siga bem aproximado outro veículo.,Acelere com farol alto.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q271,1,3,Na Direção da Segurança,271,intermediario,Banco do motorista deve permitir:,,Alcance total dos pedais e boa visão.,Ergonomia correta melhora o controle do condutor.,Pernas esticadas e encosto deitado.,Mãos soltas sem apoio.,Visão só do painel.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q272,1,3,Na Direção da Segurança,272,intermediario,Como reduzir ofuscamento ao dirigir contra o sol?,,"Usar para-sol e óculos escuros, com velocidade menor.",Deve ser utilizado o controle de luz e prudência.,Ligar farol alto.,Fechar os olhos por instantes.,Acelerar para passar rápido.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q273,1,3,Na Direção da Segurança,273,intermediario,Condução noturna segura em rodovia pede:,,Velocidade reduzida e farol baixo ao cruzar veículos.,Visibilidade menor exige prudência dos condutores.,Farol alto constante.,Ignorar pedestres e animais.,Aproximar muito do veículo à frente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q274,1,3,Na Direção da Segurança,274,intermediario,"De dia, em rodovia com chuva e neblina, a sequência correta é:",,"Reduzir velocidade, aumentar distância e usar farol baixo.","Baixa visibilidade exige adaptação de velocidade, espaço e iluminação adequada.",Manter velocidade e ligar farol alto.,Ligar apenas a luz alta e aumentar a velocidade.,Frear bruscamente e parar na faixa.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m3-q275,1,3,Na Direção da Segurança,275,intermediario,"Em área escolar, a conduta segura inclui:",,Reduzir velocidade e atenção total à sinalização e às crianças.,O condutor deve observar as preferências da via e manter a segurança de todos.,Manter velocidade da via.,Usar farol alto para alertar.,Buzinar para apressar travessias.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
